label	text	split
0	  == Notability == Considering how groundbreaking the series is in the sub-genre of shota, I couldn't imagine this article being unworthy of being listed.  —Preceding unsigned comment added by     :Notability is shown by coverage in reliable, third-party sources. If it is groundbreaking, it should have such coverage.    ·  	dev
0	"::::Well, has you might have seen..... ALL of my work was totally undo in 2 minutes flat!!!!. I wish an admin would jump into this conversation. Anyway, Im on a short vacation, spending time with my daughter for her 12th birthday. Besides, Im not in the mood to work anymore on these pages just to have someone undo it. This is why I posted a couple of ""comments/questions"" before I acted. I was afraid this would happen. Anyway, I will talk (well message)to you later, Randy AKA     "	train
0	REDIRECT Talk:National Identification Card (Republic of China)	dev
0	    :I was searching for God in another cult and could not find it there, so i had to drop that section altogether, explaining God, as per definition of any group can be cumbersome exercise, just wanted to let you know about the challenges you might face while defining God. )    	train
0	  == Chasing each other ==  I guess you're doing the same thing as me - working through the Category:Pages with missing references list to correct them.  I don't want to bitch, but it does seem that on more than one occasion you've been too hasty, and committed without checking results.  For instance The Grapes of Wrath (film) - it quite clearly states at the end what the problem was (needed a ) but all you did was insert another  immediately before the one that was there, which didn't cure anything.   I take this exercise as an opportunity to apply other edits to the article too, if it grabs my fancy.  So in this example (The Grapes of Wrath (film)) the simple solution would be just to do what the error message tells you.  But the longer solution, and probably what the original author wanted, is to remove the group name from the .  I'm also keen on articles having proper citations, which aren't dead, so I often try to clean the citations too.  That usually involves a change from a straight  style to a full-blown  because then I can add a date showing when the link was last checked.  Takes time.  Like I said, I'm not really bitching, but if you don't do it right, then you're wasting your time.    mytime= Thu 11:19, wikitime=  	train
0	  :: The comments to the Rat trap article	train
0	 :Dang, I guess I did it too. It's gone now. -)   	train
0	. you think you own the whole wikipedia to accuse me of a violation without considering your perceived accusation	train
0	"  == Original author and valid reference ==  Hi. I responsible for the making of the pictures, (see pictures 1,2,3 and 4), and I also freely gave them away to WIkipedia commons.       The question is if it’s ok to use your own scientific work in Wikipeida. The answer is Yes! For example, It will be impossible to incorporate the pictures, (see pictures 1,2,3 and 4), in Wikipedia if you can’t give away your own pictures and in the same time include your own work as a reference to the same pictures. And honestly, do anybody really think any researcher can write an scientific article which isn’t based on his or her own knowledge including the research?  According to Wikipedia rules, if someone want to improve the articles and for some reason doesn’t want my work as a reference, they must prove it wrong by discussions on the talk page. If the reference is found to be wrong. Then all the information, pictures and theories which I have contributed to in the Wikipedia articles galling, wear and Stress(mechanics) must be deleted. Because my contributions are closely linkt to my research.  Consensus means that every body must agree and I don’t think Wikipedia have redefined the word ""consensus"", even if they try to redefine the word “consensus” it doesn’t matter because the question is whether the people who are continuously deleting my reference are making a terribly wrong and stupid act? Or if my work, pictures, theories, references, text and other contributions to Wikipedia are wrong.  Clearly vast amounts of my contributions are still present in Wikipedia articles such as pictures, text and theories. Everything I have put in are still there except the one reference to all the pictures, theories and text, see below!!   * Wallin H. 2008, 129 p: An investigation of friction graphs ranking ability regarding the galling phenomenon in dry SOFS contact  (Adhesive material transfer and friction), A free pdf document available here or www.diva-portal.org found here or at www.uppsok.libris.kb.se here use search words:""galling & Harald Wallin"" or the direct libris link here  I will reinstate my reference in the galling article and I may do so by the Wikipedia’s original means of existence and also formal rules of engagement    "	test
0	move to Glossary of jive talk' for now and 	dev
0	"  :Oh damn, wanted to make an edit on the irritable bowel syndrome article. When are the film burning parties? If you could:  :==Popular culture== :In the 2004 film ""Along Came Polly,"" Ben Stiller's character experiences irritable bowel syndrome.:""Seven Rom-Coms That Get Better Every Time You See Them"", Sebastian Del Marmol. Miami New Times. June 17, 2011. Accessed June 18, 2011  :  "	dev
0	Calling me a racist because I disagree with you on deflation is not cool.  	train
